Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,holidays,Special Day Weighted,Piligrims_7Day_Avg,Festival intensity
84449,33570,4.47,64,46,46,29,0,20,0,1308,84.2,1694284200.0,1,1,68156.49102312156,1,1.0336141322534529,73455.28571428571,73455.28571428571
66199,29351,4.17,57,36,56,19,0,0,0,839,83.12,1694370600.0,0,1,68156.49102312156,1,1.0336141322534529,71975.85714285714,71975.85714285714
70055,27724,5.32,58,35,50,29,0,15,0,1299,81.5,1694457000.0,0,1,68156.49102312156,1,1.0336141322534529,71705.71428571429,71705.71428571429
75059,27411,3.13,58,34,9,26,0,19,0,1299,86.9,1694543400.0,0,1,68156.49102312156,1,1.0336141322534529,71599.28571428571,71599.28571428571
61926,21237,4.32,73,35,14,27,0,21,0,1308,87.25999999999999,1694629800.0,0,1,63172.26222627737,1,1.0336141322534529,72038.0,72038.0
62357,23570,3.37,60,42,14,22,0,21,0,962,86.9,1694716200.0,0,1,69830.26222627738,1,1.0336141322534529,71228.85714285714,71228.85714285714
66590,31052,3.37,67,47,16,27,0,0,0,967,87.62,1694802600.0,1,1,68156.49102312156,1,1.0336141322534529,69519.28571428571,69519.28571428571
77441,29816,3.85,59,39,61,21,0,0,0,1275,86.0,1694889000.0,1,2,75584.26222627738,1,1.0336141322534529,68518.14285714286,68518.14285714286
62745,24451,3.1,52,34,18,20,0,0,33,1275,86.36,1694975400.0,0,1,63827.46222627737,1,1.0336141322534529,68024.71428571429,68024.71428571429
67267,20629,2.58,57,41,14,26,0,20,0,1299,84.56,1695061800.0,0,2,67445.06222627738,1,1.0336141322534529,67626.42857142857,67626.42857142857
64277,24340,2.89,63,41,29,31,0,24,30,1308,84.2,1695148200.0,0,1,68728.74222627738,1,1.0336141322534529,66086.14285714286,66086.14285714286
66462,29241,2.77,68,48,13,41,0,33,0,1308,84.2,1695234600.0,0,1,68728.74222627738,1,1.0336141322534529,66734.14285714286,66734.14285714286
72650,27410,3.33,58,47,30,35,0,29,0,1275,84.02,1695321000.0,0,2,71751.46222627738,1,1.0336141322534529,68204.57142857143,68204.57142857143
74884,32213,2.7,69,60,0,41,0,24,24,967,85.64,1695407400.0,1,1,68728.74222627738,1,1.0336141322534529,69389.42857142857,69389.42857142857
66598,25103,3.88,60,45,40,28,0,24,0,1275,83.48,1695493800.0,1,1,68728.74222627738,1,1.0336141322534529,67840.42857142857,67840.42857142857
72137,23735,3.37,81,74,16,71,0,53,55,1275,83.48,1695580200.0,0,1,68728.74222627738,1,1.0336141322534529,69182.14285714286,69182.14285714286
55747,21774,4.11,67,60,22,38,78,23,40,967,83.48,1695580200.0,0,3,58229.062226277376,1,1.0336141322534529,67536.42857142857,67536.42857142857
66336,25857,2.24,55,39,23,29,0,37,24,962,82.94,1695753000.0,0,1,62013.86222627737,1,1.0336141322534529,67830.57142857143,67830.57142857143
54620,24234,2.98,63,41,0,27,0,21,0,1275,82.22,1695839400.0,0,1,62013.86222627737,1,1.0336141322534529,66138.85714285714,66138.85714285714
66233,36486,4.71,67,45,25,28,0,24,0,967,83.12,1695925800.0,0,2,66617.86222627737,1,1.0336141322534529,65222.142857142855,65222.142857142855
87081,41575,4.05,69,57,12,41,0,27,0,1275,81.86,1696012200.0,1,1,83296.26222627738,1,1.0336141322534529,66964.57142857143,66964.57142857143
88623,43934,4.67,67,45,14,44,0,51,0,1308,83.84,1696098600.0,1,1,68156.49102312156,1,1.0336141322534529,70111.0,70111.0
80551,32028,4.27,60,36,11,40,0,30,0,839,85.1,1696185000.0,0,1,78072.26222627738,1,1.0336141322534529,71313.0,71313.0
79365,25952,4.77,55,33,22,30,0,0,0,839,83.48,1696271400.0,0,1,68156.49102312156,1,1.0336141322534529,74687.0,74687.0
76526,32238,3.54,59,31,17,32,0,23,0,1621,82.58000000000001,1696357800.0,0,1,68156.49102312156,1,1.0336141322534529,76142.71428571429,76142.71428571429
68558,29508,4.13,57,31,37,31,0,29,0,1308,84.02,1696444200.0,0,1,68156.49102312156,1,1.0336141322534529,78133.85714285714,78133.85714285714
72104,25044,3.8,54,30,28,29,0,42,0,839,86.9,1696530600.0,0,1,68156.49102312156,1,1.0336141322534529,78972.57142857143,78972.57142857143
72309,26296,4.5,59,37,37,32,0,30,0,839,87.44,1696617000.0,1,1,68156.49102312156,1,1.0336141322534529,76862.28571428571,76862.28571428571
70515,27230,4.23,54,32,33,31,0,22,0,1308,83.66,1696703400.0,1,1,68156.49102312156,1,1.0336141322534529,74275.42857142857,74275.42857142857
68828,28768,3.53,56,32,49,29,0,23,0,967,84.56,1696789800.0,0,1,68156.49102312156,1,1.0336141322534529,72600.71428571429,72600.71428571429
71361,24579,3.69,55,30,24,33,0,23,0,1275,84.74000000000001,1696876200.0,0,1,68156.49102312156,1,1.0336141322534529,71457.28571428571,71457.28571428571
72230,27388,3.74,52,31,19,23,0,0,0,1308,82.75999999999999,1696962600.0,0,1,68156.49102312156,1,1.0336141322534529,70843.57142857143,70843.57142857143
65937,24101,4.28,59,32,43,27,0,0,0,839,83.48,1697049000.0,0,1,68156.49102312156,1,1.0336141322534529,70469.14285714286,70469.14285714286
59304,22391,4.08,59,35,20,31,0,20,0,1308,81.32,1697135400.0,0,1,68156.49102312156,1,1.0336141322534529,68640.57142857143,68640.57142857143
67785,21284,2.78,58,36,0,29,0,18,0,962,79.88,1697221800.0,1,1,67859.46222627738,1,1.0336141322534529,67994.28571428571,67994.28571428571
60659,21304,2.72,57,37,11,31,0,21,0,1621,80.42,1697308200.0,1,2,68163.62222627738,1,1.0336141322534529,66586.28571428571,66586.28571428571
73859,30634,3.31,50,32,31,23,0,0,0,1308,80.06,1697394600.0,0,2,68163.62222627738,1,1.0336141322534529,67305.0,67305.0
72123,28339,3.01,54,29,0,21,0,0,0,1308,82.94,1697481000.0,0,2,68163.62222627738,1,1.0336141322534529,67413.85714285714,67413.85714285714
68763,28377,2.56,64,35,22,38,0,27,30,1308,83.84,1697567400.0,0,2,68163.62222627738,1,1.0336141322534529,66918.57142857143,66918.57142857143
66757,26395,3.53,52,36,21,24,0,20,30,1621,81.68,1697653800.0,0,3,67037.06222627738,1,1.0336141322534529,67035.71428571429,67035.71428571429
69821,26098,2.27,59,33,23,32,0,0,0,1308,81.86,1697740200.0,0,3,69488.26222627738,1,1.0336141322534529,68538.14285714286,68538.14285714286
65422,33212,2.84,62,45,10,45,0,38,0,1621,82.4,1697826600.0,1,2,68163.62222627738,1,1.0336141322534529,68200.57142857143,68200.57142857143
77187,29209,3.06,54,35,15,26,0,21,0,839,86.18,1697913000.0,1,3,75381.06222627738,1,1.0336141322534529,70561.71428571429,70561.71428571429
79693,21864,2.38,53,34,46,38,0,22,0,839,85.28,1697999400.0,0,2,77385.86222627737,1,1.0336141322534529,71395.14285714286,71395.14285714286
71037,20563,2.66,61,57,19,70,0,73,62,839,85.28,1698085800.0,0,1,70461.06222627738,1,1.0336141322534529,71240.0,71240.0
65422,23778,3.3,59,54,16,40,0,21,0,1169,85.1,1698172200.0,0,1,68156.49102312156,1,1.0336141322534529,70762.71428571429,70762.71428571429
62055,27088,3.58,55,37,23,28,67,20,0,839,84.2,1698258600.0,0,1,68156.49102312156,1,1.0336141322534529,70091.0,70091.0
63404,26659,3.42,61,39,69,40,0,24,0,1308,82.94,1698345000.0,0,1,68156.49102312156,1,1.0336141322534529,69174.28571428571,69174.28571428571
47351,23836,3.03,64,39,73,27,0,0,0,1308,81.32,1698431400.0,1,1,62914.96222627737,1,1.0336141322534529,66592.71428571429,66592.71428571429
85497,24873,2.41,50,32,32,28,0,25,0,1308,79.52,1698517800.0,1,1,68156.49102312156,1,1.0336141322534529,67779.85714285714,67779.85714285714
69654,23978,3.34,59,33,27,33,0,29,0,1299,77.53999999999999,1698604200.0,0,1,68156.49102312156,1,1.0336141322534529,66345.71428571429,66345.71428571429
62269,19255,5.19,54,33,0,30,0,25,0,962,78.62,1698690600.0,0,1,63446.662226277374,1,1.0336141322534529,65093.142857142855,65093.142857142855
63710,21205,3.13,53,33,0,22,0,0,0,962,80.96000000000001,1698777000.0,0,1,69591.99555961072,1,1.0336141322534529,64848.57142857143,64848.57142857143
59335,23271,3.29,53,29,16,29,0,19,0,1299,78.62,1698863400.0,0,1,68156.49102312156,1,1.0336141322534529,64460.0,64460.0
66048,24666,3.25,59,37,39,31,0,20,0,1308,79.16,1698949800.0,0,1,68156.49102312156,1,1.0336141322534529,64837.71428571428,64837.71428571428
70250,34014,3.14,58,42,28,34,0,35,0,967,76.46000000000001,1699036200.0,1,1,68156.49102312156,1,1.0336141322534529,68109.0,68109.0
78389,23466,3.87,55,34,33,26,0,21,0,1275,77.72,1699122600.0,1,1,68156.49102312156,1,1.0336141322534529,67093.57142857143,67093.57142857143
66312,22002,4.7,69,34,13,27,0,0,0,1275,77.72,1699209000.0,0,1,68156.49102312156,1,1.0336141322534529,66616.14285714286,66616.14285714286
61640,19064,3.19,55,32,21,26,0,0,0,962,77.53999999999999,1699295400.0,0,1,68156.49102312156,1,1.0336141322534529,66526.28571428571,66526.28571428571
58157,24054,4.55,56,32,43,25,0,27,0,1275,78.80000000000001,1699381800.0,0,1,68156.49102312156,1,1.0336141322534529,65733.0,65733.0
56723,21778,3.37,57,35,31,42,0,29,0,1308,77.0,1699468200.0,0,1,68156.49102312156,1,1.0336141322534529,65359.857142857145,65359.857142857145
56978,19617,4.87,66,69,25,100,0,100,58,1308,79.34,1699554600.0,0,1,68261.38222627738,1,1.0336141322534529,64064.142857142855,64064.142857142855
71490,24993,3.87,60,36,17,34,0,0,0,839,77.9,1699641000.0,1,1,68261.38222627738,1,1.0336141322534529,64241.28571428572,64241.28571428572
74807,21974,3.58,43,27,57,20,0,0,0,839,77.53999999999999,1699727400.0,1,3,73477.06222627738,1,1.0336141322534529,63729.57142857143,63729.57142857143
70902,22858,3.24,55,33,24,23,0,0,0,839,77.9,1699813800.0,0,3,70353.06222627738,1,1.0336141322534529,64385.28571428572,64385.28571428572
69041,22415,3.19,58,38,25,34,0,33,0,962,73.75999999999999,1699900200.0,0,3,68864.26222627738,1,1.0336141322534529,65442.57142857143,65442.57142857143
71123,26689,3.84,53,30,13,30,0,32,0,1621,72.5,1699986600.0,0,1,68261.38222627738,1,1.0336141322534529,67294.85714285714,67294.85714285714
62494,27666,3.59,55,33,52,34,0,32,0,1308,80.06,1700073000.0,0,1,68261.38222627738,1,1.0336141322534529,68119.28571428571,68119.28571428571
67140,26870,4.01,60,36,32,32,0,0,0,1308,78.98,1700159400.0,0,2,67343.46222627738,1,1.0336141322534529,69571.0,69571.0
70686,34563,3.02,67,46,31,45,0,26,0,839,78.80000000000001,1700245800.0,1,3,70180.26222627738,1,1.0336141322534529,69456.14285714286,69456.14285714286
79800,25962,3.55,56,32,56,23,0,18,0,839,78.44,1700332200.0,1,2,77471.46222627738,1,1.0336141322534529,70169.42857142857,70169.42857142857
67198,22452,4.19,61,38,62,37,0,31,0,1308,74.48,1700418600.0,0,1,68156.49102312156,1,1.0336141322534529,69640.28571428571,69640.28571428571
69981,20492,3.55,58,39,51,35,0,25,0,967,74.84,1700505000.0,0,1,68156.49102312156,1,1.0336141322534529,69774.57142857143,69774.57142857143
65891,22896,4.04,60,40,38,42,0,32,0,1299,75.02,1700591400.0,0,1,68156.49102312156,1,1.0336141322534529,69027.14285714286,69027.14285714286
45503,22096,3.27,68,41,0,39,0,40,24,1275,75.38,1700677800.0,0,1,68156.49102312156,1,1.0336141322534529,66599.85714285714,66599.85714285714
74843,23776,3.4,83,83,43,78,71,88,33,962,75.02,1700764200.0,0,2,73505.86222627737,1,1.0336141322534529,67700.28571428571,67700.28571428571
68179,29726,3.06,69,54,27,41,0,44,0,1299,75.2,1700850600.0,1,1,68156.49102312156,1,1.0336141322534529,67342.14285714286,67342.14285714286
70350,19500,3.11,59,41,23,30,0,32,0,1308,76.28,1700937000.0,1,2,69911.46222627738,1,1.0336141322534529,65992.14285714286,65992.14285714286
58176,20157,4.22,65,45,30,34,0,20,0,1275,73.75999999999999,1701023400.0,0,1,62914.96222627737,1,1.0336141322534529,64703.28571428572,64703.28571428572
58874,17133,3.5,57,38,17,36,0,28,30,1308,76.1,1701109800.0,0,1,68156.49102312156,1,1.0336141322534529,63116.57142857143,63116.57142857143
61403,19126,3.37,60,35,33,32,0,25,0,962,73.94,1701196200.0,0,1,68156.49102312156,1,1.0336141322534529,62475.42857142857,62475.42857142857
58278,17220,3.53,60,32,35,28,0,26,0,1621,73.94,1701282600.0,0,1,68156.49102312156,1,1.0336141322534529,64300.42857142857,64300.42857142857
56950,20463,3.75,66,37,32,31,0,21,0,1621,75.56,1701369000.0,0,1,68156.49102312156,1,1.0336141322534529,61744.28571428572,61744.28571428572
66162,27668,3.24,69,43,18,36,0,24,0,1275,73.03999999999999,1701455400.0,1,1,68156.49102312156,1,1.0336141322534529,61456.142857142855,61456.142857142855
70349,20535,4.1,61,34,36,21,0,0,0,1275,71.24000000000001,1701541800.0,1,1,68156.49102312156,1,1.0336141322534529,61456.0,61456.0
55909,17209,3.42,67,36,40,26,0,0,0,967,67.64,1701628200.0,0,1,68156.49102312156,1,1.0336141322534529,61132.142857142855,61132.142857142855
44547,13125,3.25,68,35,58,24,72,0,0,1275,74.66,1701714600.0,0,1,68156.49102312156,1,1.0336141322534529,59085.42857142857,59085.42857142857
45275,14295,2.32,60,32,0,22,0,0,0,839,79.88,1701801000.0,0,1,68156.49102312156,1,1.0336141322534529,56781.42857142857,56781.42857142857
56344,17616,4.26,54,36,84,32,0,25,0,1621,75.92,1701887400.0,0,1,68156.49102312156,1,1.0336141322534529,56505.142857142855,56505.142857142855
54523,20817,2.4,63,36,29,26,0,0,0,1621,75.92,1701973800.0,0,1,68156.49102312156,1,1.0336141322534529,56158.42857142857,56158.42857142857
68769,28904,3.33,70,42,26,38,0,21,0,1308,75.74000000000001,1702060200.0,1,1,68156.49102312156,1,1.0336141322534529,56530.857142857145,56530.857142857145
73091,23246,3.72,61,38,18,32,0,24,0,1308,74.66,1702146600.0,1,2,63675.11936913452,1,1.0336141322534529,56922.57142857143,56922.57142857143
64882,24900,5.28,65,35,36,34,0,30,0,1308,75.74000000000001,1702233000.0,0,1,68156.49102312156,1,1.0336141322534529,58204.42857142857,58204.42857142857
63021,19091,3.15,59,34,9,32,0,21,0,839,75.2,1702319400.0,0,1,64048.26222627737,1,1.0336141322534529,60843.57142857143,60843.57142857143
60928,22358,3.34,61,34,48,37,0,26,0,1308,74.48,1702405800.0,0,1,63674.21778183293,1,1.0336141322534529,63079.71428571428,63079.71428571428
56049,26748,3.97,59,32,8,24,0,0,0,1308,71.06,1702492200.0,0,1,68156.49102312156,1,1.0336141322534529,63037.57142857143,63037.57142857143
71037,25635,3.89,59,41,31,35,0,0,0,962,71.42,1702578600.0,0,1,68156.49102312156,1,1.0336141322534529,65396.71428571428,65396.71428571428
59734,30654,3.52,74,49,43,44,0,38,0,1621,72.5,1702665000.0,1,1,68156.49102312156,1,1.0336141322534529,64106.0,64106.0
74845,26122,4.44,67,45,21,50,0,41,0,1308,74.12,1702751400.0,1,1,67248.52889294404,1,1.0336141322534529,64356.57142857143,64356.57142857143
61499,24789,4.14,64,39,34,39,0,0,0,1308,72.5,1702837800.0,0,1,68156.49102312156,1,1.0336141322534529,63873.28571428572,63873.28571428572
64040,21527,3.17,63,41,52,41,0,39,0,839,73.4,1702924200.0,0,1,68156.49102312156,1,1.0336141322534529,64018.857142857145,64018.857142857145
67043,22112,3.43,65,41,28,38,0,31,0,839,73.94,1703010600.0,0,1,68156.49102312156,1,1.0336141322534529,64892.42857142857,64892.42857142857
59868,23935,4.91,69,54,36,48,0,41,0,1308,74.48,1703097000.0,0,1,68156.49102312156,1,1.0336141322534529,65438.0,65438.0
40638,21455,3.46,81,54,43,50,0,62,0,839,74.66,1703183400.0,0,1,68156.49102312156,1,1.0336141322534529,61095.28571428572,61095.28571428572
67906,28492,2.5,88,73,55,63,0,59,0,839,72.32,1703269800.0,1,2,67956.26222627738,1,1.0336141322534529,62262.71428571428,62262.71428571428
63519,26424,5.05,75,56,100,54,0,55,0,1308,73.94,1703356200.0,1,1,66804.66222627737,1,1.0336141322534529,60644.71428571428,60644.71428571428
69294,23837,4.1,100,100,12,96,100,71,0,839,75.02,1703442600.0,0,1,66803.86222627737,1,1.0336141322534529,61758.28571428572,61758.28571428572
71488,19137,4.17,73,45,39,50,0,43,0,839,73.22,1703529000.0,0,1,62777.062226277376,1,1.0336141322534529,62822.28571428572,62822.28571428572
65361,20784,3.91,65,40,56,36,0,37,24,1169,73.94,1703615400.0,0,1,62914.96222627737,1,1.0336141322534529,62582.0,62582.0
58415,18557,4.55,71,37,52,24,0,20,0,839,75.56,1703701800.0,0,1,63203.062226277376,1,1.0336141322534529,62374.42857142857,62374.42857142857
56200,16904,3.89,71,40,17,35,0,0,0,839,75.2,1703788200.0,0,1,68156.49102312156,1,1.0336141322534529,64597.57142857143,64597.57142857143
63728,19206,3.7,63,43,14,36,0,0,0,839,75.92,1703874600.0,1,1,68156.49102312156,1,1.0336141322534529,64000.71428571428,64000.71428571428
64665,20845,4.34,61,40,24,31,0,0,0,839,74.30000000000001,1703961000.0,1,1,68156.49102312156,1,1.0336141322534529,64164.42857142857,64164.42857142857
63358,19534,3.97,83,48,61,43,0,37,0,839,74.30000000000001,1704047400.0,0,2,64317.86222627737,1,1.0336141322534529,63316.42857142857,63316.42857142857
73712,19902,4.97,78,43,0,37,0,26,0,839,72.5,1704133800.0,0,1,68156.49102312156,1,1.0336141322534529,63634.142857142855,63634.142857142855
65514,20394,3.31,69,41,0,33,0,39,0,1308,73.22,1704220200.0,0,1,63203.062226277376,1,1.0336141322534529,63656.0,63656.0
59522,18544,3.51,77,40,0,33,0,0,0,1299,74.12,1704306600.0,0,1,68156.49102312156,1,1.0336141322534529,63814.142857142855,63814.142857142855
57441,20878,3.66,85,46,0,42,0,31,0,1308,75.74000000000001,1704393000.0,0,1,68156.49102312156,1,1.0336141322534529,63991.42857142857,63991.42857142857
68793,26489,3.81,81,49,0,37,0,34,0,1308,75.02,1704479400.0,1,1,68156.49102312156,1,1.0336141322534529,64715.0,64715.0
76058,22543,3.83,78,46,0,35,0,0,0,1621,71.6,1704565800.0,1,3,74477.86222627737,1,1.0336141322534529,66342.57142857143,66342.57142857143
61511,20777,3.89,80,42,0,37,0,48,0,1275,67.82,1704652200.0,0,1,62846.89079770595,1,1.0336141322534529,66078.71428571429,66078.71428571429
65901,16991,3.77,75,41,0,33,0,0,0,839,74.12,1704738600.0,0,2,66352.26222627738,1,1.0336141322534529,64962.857142857145,64962.857142857145
62499,18555,3.45,72,39,0,28,0,25,0,839,74.84,1704825000.0,0,2,63630.662226277374,1,1.0336141322534529,64532.142857142855,64532.142857142855
53055,15157,3.33,73,41,0,25,0,26,0,839,75.38,1704911400.0,0,3,56075.46222627737,1,1.0336141322534529,63608.28571428572,63608.28571428572
56588,16754,3.26,80,42,0,33,0,30,0,839,75.2,1704997800.0,0,3,58901.86222627737,1,1.0336141322534529,63486.42857142857,63486.42857142857
65962,24575,3.78,81,49,57,38,0,0,0,839,77.36,1705084200.0,1,2,66401.06222627738,1,1.0336141322534529,63082.0,63082.0
86107,29849,3.13,69,43,0,29,0,0,0,839,77.9,1705170600.0,1,1,71710.26222627738,1,1.0336141322534529,64517.57142857143,64517.57142857143
80964,27657,3.89,60,36,0,22,0,0,0,839,76.28,1705257000.0,0,1,63960.26222627737,1,1.0336141322534529,67296.57142857143,67296.57142857143
73016,20915,3.46,74,41,0,25,0,0,0,839,76.64,1705343400.0,0,3,72044.26222627738,1,1.0336141322534529,68313.0,68313.0
72263,25518,3.65,66,44,0,38,0,40,0,1324,76.28,1705429800.0,0,2,71441.86222627737,1,1.0336141322534529,69707.85714285714,69707.85714285714
62649,24384,3.74,74,46,43,46,0,28,67,839,76.28,1705516200.0,0,1,63750.662226277374,1,1.0336141322534529,71078.42857142857,71078.42857142857
69874,26034,3.39,80,45,0,43,0,37,0,839,78.25999999999999,1705602600.0,0,1,69530.66222627737,1,1.0336141322534529,72976.42857142857,72976.42857142857
76041,28336,3.06,83,49,0,33,0,32,63,839,76.82,1705689000.0,1,1,74464.26222627738,1,1.0336141322534529,74416.28571428571,74416.28571428571
77334,23694,4.04,75,51,0,39,0,33,0,839,78.62,1705775400.0,1,1,75498.66222627737,1,1.0336141322534529,73163.0,73163.0
67568,22084,4.58,100,50,0,37,0,0,0,839,77.72,1705861800.0,0,1,68156.49102312156,1,1.0336141322534529,71249.28571428571,71249.28571428571
63665,18630,3.44,86,55,0,54,0,40,0,839,78.25999999999999,1705948200.0,0,1,68156.49102312156,1,1.0336141322534529,69913.42857142857,69913.42857142857
65991,21959,3.57,100,95,0,96,0,89,82,839,78.62,1706034600.0,0,1,68156.49102312156,1,1.0336141322534529,69017.42857142857,69017.42857142857
54105,23590,3.44,79,50,0,48,0,27,0,839,79.16,1706121000.0,0,2,56915.46222627737,1,1.0336141322534529,67796.85714285714,67796.85714285714
71664,33330,3.37,74,49,0,41,0,39,0,839,76.82,1706207400.0,0,1,70962.66222627737,1,1.0336141322534529,68052.57142857143,68052.57142857143
76104,32412,2.92,71,50,0,46,0,39,0,839,77.0,1706293800.0,1,1,68156.49102312156,1,1.0336141322534529,68061.57142857143,68061.57142857143
85142,22064,5.04,65,43,0,32,0,46,0,1308,75.02,1706380200.0,1,1,68156.49102312156,1,1.0336141322534529,69177.0,69177.0
71082,20912,4.79,64,38,0,33,0,0,0,839,75.74000000000001,1706466600.0,0,1,68156.49102312156,1,1.0336141322534529,69679.0,69679.0
61135,19004,3.78,55,35,0,31,0,37,0,839,76.64,1706553000.0,0,1,68156.49102312156,1,1.0336141322534529,69317.57142857143,69317.57142857143
64635,19553,4.64,63,37,0,30,0,0,0,839,80.78,1706639400.0,0,1,68156.49102312156,1,1.0336141322534529,69123.85714285714,69123.85714285714
57223,18015,3.44,59,38,0,20,0,0,0,1308,80.06,1706725800.0,0,1,68156.49102312156,1,1.0336141322534529,69569.28571428571,69569.28571428571
58842,21796,3.11,63,39,0,35,0,42,0,1308,80.06,1706812200.0,0,1,68156.49102312156,1,1.0336141322534529,67737.57142857143,67737.57142857143
69232,26536,3.22,73,45,0,47,0,0,0,839,79.88,1706898600.0,1,1,68156.49102312156,1,1.0336141322534529,66755.85714285714,66755.85714285714
70679,21717,4.36,69,42,0,30,0,0,0,839,78.98,1706985000.0,1,1,68156.49102312156,1,1.0336141322534529,64689.71428571428,64689.71428571428
64512,23491,3.69,59,35,0,22,0,0,0,839,79.34,1707071400.0,0,1,68156.49102312156,1,1.0336141322534529,63751.142857142855,63751.142857142855
64345,20788,3.71,67,37,55,28,0,0,0,1169,80.96000000000001,1707157800.0,0,1,68156.49102312156,1,1.0336141322534529,64209.71428571428,64209.71428571428
65683,21177,3.59,64,35,0,36,0,0,0,862,83.48,1707244200.0,0,1,68156.49102312156,1,1.0336141322534529,64359.42857142857,64359.42857142857
57357,18924,3.52,60,36,0,34,0,0,0,839,84.56,1707330600.0,0,1,68156.49102312156,1,1.0336141322534529,64378.57142857143,64378.57142857143
62593,18517,4.31,70,41,0,33,0,43,0,839,80.78,1707417000.0,0,2,63705.86222627737,1,1.0336141322534529,64914.42857142857,64914.42857142857
70158,24801,3.51,73,46,0,30,0,0,0,1308,80.06,1707503400.0,1,1,53066.71936913452,1,1.0336141322534529,65046.71428571428,65046.71428571428
72256,28021,3.04,68,41,0,40,0,35,0,839,79.34,1707589800.0,1,1,53066.71936913452,1,1.0336141322534529,65272.0,65272.0
69314,25165,5.48,63,35,0,33,0,0,0,839,79.16,1707676200.0,0,1,53066.71936913452,1,1.0336141322534529,65958.0,65958.0
68363,19609,4.55,62,38,62,19,0,0,0,839,79.34,1707762600.0,0,1,53066.71936913452,1,1.0336141322534529,66532.0,66532.0
67275,25293,3.07,61,33,0,28,0,0,0,839,79.34,1707849000.0,0,2,67451.46222627738,1,1.0336141322534529,66759.42857142857,66759.42857142857
45825,21380,4.03,59,34,0,25,0,0,0,839,79.88,1707935400.0,0,1,53066.71936913452,1,1.0336141322534529,65112.0,65112.0
77483,19276,3.0,65,40,0,27,0,32,0,839,80.06,1708021800.0,0,3,75617.86222627737,1,1.0336141322534529,67239.14285714286,67239.14285714286
71021,25965,4.17,80,42,0,20,0,0,0,862,80.96000000000001,1708108200.0,1,1,53066.71936913452,1,1.0336141322534529,67362.42857142857,67362.42857142857
70338,22741,3.96,62,44,0,33,0,33,0,839,83.12,1708194600.0,1,1,53066.71936913452,1,1.0336141322534529,67088.42857142857,67088.42857142857
64741,24667,3.82,66,44,0,44,0,48,0,839,83.48,1708281000.0,0,1,65424.26222627737,1,1.0336141322534529,66435.14285714286,66435.14285714286
62304,20261,3.61,65,42,0,31,0,0,0,839,83.84,1708367400.0,0,1,56299.46222627737,1,1.0336141322534529,65569.57142857143,65569.57142857143
69191,22295,3.6,66,45,0,33,0,34,0,839,87.44,1708453800.0,0,2,68984.26222627738,1,1.0336141322534529,65843.28571428571,65843.28571428571
57973,21722,3.95,70,44,0,45,0,42,0,839,88.16,1708540200.0,0,1,68156.49102312156,1,1.0336141322534529,67578.71428571429,67578.71428571429
62880,21904,3.03,72,49,0,51,0,42,0,1308,87.98,1708626600.0,0,1,68156.49102312156,1,1.0336141322534529,65492.57142857143,65492.57142857143
72175,29543,3.74,99,100,0,100,0,100,0,1308,84.38,1708713000.0,1,3,71371.46222627738,1,1.0336141322534529,65657.42857142857,65657.42857142857
76577,23656,5.09,71,48,0,35,0,0,0,1169,83.12,1708799400.0,1,1,68156.49102312156,1,1.0336141322534529,66548.71428571429,66548.71428571429
70077,24427,3.73,66,42,0,36,0,43,0,839,81.86,1708885800.0,0,1,68156.49102312156,1,1.0336141322534529,67311.0,67311.0
63421,19644,4.84,61,40,0,34,0,35,0,839,82.22,1708972200.0,0,1,68156.49102312156,1,1.0336141322534529,67470.57142857143,67470.57142857143
66915,20784,3.87,60,35,0,32,0,0,0,839,82.75999999999999,1709058600.0,0,1,68156.49102312156,1,1.0336141322534529,67145.42857142857,67145.42857142857
57338,19852,4.67,65,35,0,29,0,0,0,839,84.56,1709145000.0,0,1,68156.49102312156,1,1.0336141322534529,67054.71428571429,67054.71428571429
59646,21938,3.86,62,37,0,29,0,0,0,839,84.56,1709231400.0,0,1,67314.54794056309,1,1.0336141322534529,66592.71428571429,66592.71428571429
70422,30867,3.6,69,44,0,35,0,40,0,839,86.18,1709317800.0,1,1,67314.54794056309,1,1.0336141322534529,66342.28571428571,66342.28571428571
76876,23424,4.2,67,39,0,33,0,32,0,839,86.72,1709404200.0,1,1,67314.54794056309,1,1.0336141322534529,66385.0,66385.0
70570,22490,3.76,72,39,0,32,0,0,0,839,86.72,1709490600.0,0,1,67314.54794056309,1,1.0336141322534529,66455.42857142857,66455.42857142857
64552,19900,3.91,65,36,0,35,0,36,0,839,87.25999999999999,1709577000.0,0,2,65273.062226277376,1,1.0336141322534529,66617.0,66617.0
65887,23532,3.14,62,37,0,28,0,0,0,839,88.88,1709663400.0,0,1,67314.54794056309,1,1.0336141322534529,66470.14285714286,66470.14285714286
57880,19772,4.15,55,38,0,35,0,0,0,839,89.06,1709749800.0,0,1,67314.54794056309,1,1.0336141322534529,66547.57142857143,66547.57142857143
63831,25367,3.36,65,38,0,26,0,0,0,1324,90.14,1709836200.0,0,2,64696.26222627737,1,1.0336141322534529,67145.42857142857,67145.42857142857
68446,28549,3.24,77,45,0,38,0,33,0,839,89.78,1709922600.0,1,1,67314.54794056309,1,1.0336141322534529,66863.14285714286,66863.14285714286
